"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000111206",540.384763582453,2.3543745430208,0.223602795514154,10.529271503995,6.33226299298713e-26,2.76558217993717e-23,"FOXM1"
"ENSG00000166851",507.040059495518,2.56635789884989,0.243995454438551,10.5180561857402,7.13299503713186e-26,3.05039560681678e-23,"PLK1"
"ENSG00000137869",131.341475760956,5.85438414255094,0.557600597493036,10.4992429507288,8.70756439194086e-26,3.60587386254723e-23,"CYP19A1"
"ENSG00000276043",569.457420593739,2.30538197576013,0.219593107101904,10.4984259578343,8.78324612107769e-26,3.60587386254723e-23,"UHRF1"
"ENSG00000198833",11515.8726976289,1.48952873875823,0.141908379978323,10.4964114098531,8.97266007672985e-26,3.61140771362811e-23,"UBE2J1"
"ENSG00000072571",308.997443490832,2.33625202161486,0.223378811826949,10.4587001896346,1.33676828892784e-25,5.27689282054264e-23,"HMMR"
"ENSG00000085840",269.75104746552,2.33772483216223,0.22503306855226,10.3883613515199,2.8012430519856e-25,1.01540050253258e-22,"ORC1"
"ENSG00000089685",424.803610966414,2.55133546845837,0.245610292365896,10.3877384122712,2.81959510129862e-25,1.01540050253258e-22,"BIRC5"
"ENSG00000118985",3259.68861344674,2.36083510717347,0.227606564026075,10.3724385861869,3.30969033714053e-25,1.17134506121524e-22,"ELL2"
"ENSG00000092853",309.545556455729,2.36924079919246,0.229031467993612,10.3446081883322,4.42723520128455e-25,1.46577188672206e-22,"CLSPN"
"ENSG00000165480",144.303656454744,2.32740075693472,0.227897007361594,10.2125112737525,1.74294384982027e-24,5.42081945534252e-22,"SKA3"
"ENSG00000078900",88.6893813046497,3.49382873670979,0.343100840228808,10.1830958338074,2.35933532753135e-24,7.12207003944649e-22,"TP73"
"ENSG00000117399",523.129062005754,2.80740857741724,0.276279720424895,10.1614717616613,2.94595395670287e-24,8.76399954626665e-22,"CDC20"
"ENSG00000135424",660.691737257721,4.56302416899106,0.450058777813352,10.1387294147686,3.71905229660086e-24,1.09058552131894e-21,"ITGA7"
"ENSG00000211659",6206.57595384067,4.64841511091788,0.461904366220276,10.0635877269476,8.00276243655736e-24,2.29884807081157e-21,"IGLV3-25"
"ENSG00000108950",387.50538268014,4.44065752678549,0.441608899617911,10.0556341383238,8.67610359965798e-24,2.43964902178328e-21,"FAM20A"
"ENSG00000177602",108.247064779261,2.49939878527489,0.248820321220528,10.0449946090202,9.66529642071235e-24,2.6453271950395e-21,"HASPIN"
"ENSG00000211679",35513.4068246521,3.60500365828855,0.360015183057733,10.0134767308146,1.32994811545529e-23,3.59208486394088e-21,"IGLC3"
"ENSG00000139734",114.966972852609,2.6373180559763,0.263907962425363,9.99332506582547,1.63019755957764e-23,4.29013657762183e-21,"DIAPH3"
"ENSG00000066279",532.235689870014,2.36840171990713,0.237259561892113,9.98232358274391,1.82150398973154e-23,4.73291296167333e-21,"ASPM"
"ENSG00000175063",266.441607061775,2.3216542344352,0.234163072640026,9.91468982816188,3.59370923463474e-23,8.78191303087467e-21,"UBE2C"
"ENSG00000140534",127.286048316536,2.72333050298082,0.276133958923614,9.86235272762724,6.06121961629447e-23,1.44672854725205e-20,"TICRR"
"ENSG00000174371",191.808912457361,2.31049390838284,0.235326446378214,9.81825011146192,9.39603500941789e-23,2.21692426021059e-20,"EXO1"
"ENSG00000117650",145.559743129719,2.42236845114895,0.247056104829472,9.80493257926559,1.07218580474051e-22,2.50099522885324e-20,"NEK2"
"ENSG00000158089",530.570037447926,3.37358214380607,0.344119356302001,9.80352334742077,1.08725556871843e-22,2.50765113023406e-20,"GALNT14"
"ENSG00000093009",196.081677139023,2.35833173905022,0.240747773091634,9.79586107387414,1.17293717693132e-22,2.64581114624936e-20,"CDC45"
"ENSG00000004468",3351.59738266041,2.58401112169074,0.263948742196468,9.78982169108938,1.24515273878422e-22,2.7781793770678e-20,"CD38"
"ENSG00000012048",793.581967069709,1.20518753945835,0.123199417157486,9.78241267097681,1.33978049995469e-22,2.95716928199676e-20,"BRCA1"
"ENSG00000224373",3164.61092794295,3.46206519697112,0.354621727345941,9.76269903957069,1.62764700111666e-22,3.51691684125491e-20,"IGHV4-59"
"ENSG00000203710",20310.4348007275,2.35431825063854,0.241417066387756,9.75207878160985,1.80728927611632e-22,3.86439864279579e-20,"CR1"
"ENSG00000088325",851.145550549886,2.39817753219271,0.245948806012101,9.75071833475265,1.83167539924224e-22,3.87616504332427e-20,"TPX2"
"ENSG00000125844",4839.0195493653,1.61737661801214,0.166029315695998,9.74151228192481,2.00547309385289e-22,4.11663461975183e-20,"RRBP1"
"ENSG00000135476",302.294246406766,2.29075225900706,0.235145871197067,9.74183491866314,1.999114860301e-22,4.11663461975183e-20,"ESPL1"
"ENSG00000154839",266.482024656125,2.05953157828175,0.211783811645836,9.7246884087906,2.36628745909338e-22,4.71580414299123e-20,"SKA1"
"ENSG00000176890",1052.9029625098,2.49090369111138,0.256636272261867,9.70596895426266,2.84361430308451e-22,5.61258373071306e-20,"TYMS"
"ENSG00000274290",112.112349061323,3.06534261746768,0.315994454827019,9.70062154776008,2.99667491389582e-22,5.8583567578609e-20,"H2BC6"
"ENSG00000204936",12959.4883113781,6.56929730377911,0.677398966207311,9.69782599545428,3.07991006993821e-22,5.96427490619072e-20,"CD177"
